path,label,label_id,stem,frames,width,height,fps,any_hand_rate
/vol/input/Jobs/96. Manager/MVI_8916.MP4,manager,153,MVI_8916,83,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3323.MOV,market,154,MVI_3323,69,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3324.MOV,market,154,MVI_3324,69,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3325.MOV,market,154,MVI_3325,62,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3326.MOV,market,154,MVI_3326,66,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3405.MOV,market,154,MVI_3405,89,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3406.MOV,market,154,MVI_3406,57,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3407.MOV,market,154,MVI_3407,61,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3408.MOV,market,154,MVI_3408,57,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3488.MOV,market,154,MVI_3488,50,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3489.MOV,market,154,MVI_3489,44,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3490.MOV,market,154,MVI_3490,56,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3491.MOV,market,154,MVI_3491,49,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3569.MOV,market,154,MVI_3569,59,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3570.MOV,market,154,MVI_3570,50,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3571.MOV,market,154,MVI_3571,49,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3572.MOV,market,154,MVI_3572,51,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3647.MOV,market,154,MVI_3647,53,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3648.MOV,market,154,MVI_3648,50,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3649.MOV,market,154,MVI_3649,48,1920,1080,25.0,1.0
/vol/input/Places/32. Market/MVI_3650.MOV,market,154,MVI_3650,49,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4271.MOV,marriage,155,MVI_4271,55,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4272.MOV,marriage,155,MVI_4272,54,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4273.MOV,marriage,155,MVI_4273,54,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4274.MOV,marriage,155,MVI_4274,46,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4815.MOV,marriage,155,MVI_4815,62,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4816.MOV,marriage,155,MVI_4816,58,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_4817.MOV,marriage,155,MVI_4817,62,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8677.MP4,marriage,155,MVI_8677,63,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8678.MP4,marriage,155,MVI_8678,64,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8679.MP4,marriage,155,MVI_8679,59,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8680.MP4,marriage,155,MVI_8680,69,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8942.MP4,marriage,155,MVI_8942,65,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8943.MP4,marriage,155,MVI_8943,63,1920,1080,25.0,1.0
/vol/input/Society/6. Marriage/MVI_8944.MP4,marriage,155,MVI_8944,60,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9592.MOV,mean,156,MVI_9592,56,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9593.MOV,mean,156,MVI_9593,47,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9594.MOV,mean,156,MVI_9594,49,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9595.MOV,mean,156,MVI_9595,54,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9729.MOV,mean,156,MVI_9729,69,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9730.MOV,mean,156,MVI_9730,63,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9731.MOV,mean,156,MVI_9731,57,1920,1080,25.0,1.0
/vol/input/Adjectives/10. Mean/MVI_9732.MOV,mean,156,MVI_9732,58,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4259.MOV,medicine,157,MVI_4259,68,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4260.MOV,medicine,157,MVI_4260,64,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4261.MOV,medicine,157,MVI_4261,76,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4262.MOV,medicine,157,MVI_4262,64,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4803.MOV,medicine,157,MVI_4803,66,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4804.MOV,medicine,157,MVI_4804,64,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_4805.MOV,medicine,157,MVI_4805,63,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8665.MP4,medicine,157,MVI_8665,70,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8666.MP4,medicine,157,MVI_8666,74,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8667.MP4,medicine,157,MVI_8667,72,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8668.MP4,medicine,157,MVI_8668,79,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8933.MP4,medicine,157,MVI_8933,66,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8934.MP4,medicine,157,MVI_8934,58,1920,1080,25.0,1.0
/vol/input/Society/3. Medicine/MVI_8935.MP4,medicine,157,MVI_8935,63,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_4643.MOV,minute,158,MVI_4643,56,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_4644.MOV,minute,158,MVI_4644,57,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_4645.MOV,minute,158,MVI_4645,63,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_4646.MOV,minute,158,MVI_4646,61,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5053.MOV,minute,158,MVI_5053,49,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5054.MOV,minute,158,MVI_5054,49,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5055.MOV,minute,158,MVI_5055,48,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5499.MOV,minute,158,MVI_5499,40,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5500.MOV,minute,158,MVI_5500,36,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5501.MOV,minute,158,MVI_5501,36,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_5502.MOV,minute,158,MVI_5502,37,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_9182.MP4,minute,158,MVI_9182,68,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_9183.MP4,minute,158,MVI_9183,65,1920,1080,25.0,1.0
/vol/input/Days_and_Time/80. Minute/MVI_9184.MP4,minute,158,MVI_9184,61,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_4591.MOV,monday,29,MVI_4591,57,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_4592.MOV,monday,29,MVI_4592,54,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_4593.MOV,monday,29,MVI_4593,60,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_4594.MOV,monday,29,MVI_4594,59,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5009.MOV,monday,29,MVI_5009,47,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5010.MOV,monday,29,MVI_5010,47,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5011.MOV,monday,29,MVI_5011,54,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5446.MOV,monday,29,MVI_5446,52,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5447.MOV,monday,29,MVI_5447,53,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5448.MOV,monday,29,MVI_5448,54,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_5449.MOV,monday,29,MVI_5449,51,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_9142.MP4,monday,29,MVI_9142,63,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_9143.MP4,monday,29,MVI_9143,70,1920,1080,25.0,1.0
/vol/input/Days_and_Time/67. Monday/MVI_9144.MP4,monday,29,MVI_9144,58,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4263.MOV,money,159,MVI_4263,47,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4264.MOV,money,159,MVI_4264,44,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4265.MOV,money,159,MVI_4265,49,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4266.MOV,money,159,MVI_4266,41,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4806.MOV,money,159,MVI_4806,65,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4807.MOV,money,159,MVI_4807,62,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_4808.MOV,money,159,MVI_4808,52,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8669.MP4,money,159,MVI_8669,66,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8670.MP4,money,159,MVI_8670,59,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8671.MP4,money,159,MVI_8671,64,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8672.MP4,money,159,MVI_8672,67,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8936.MP4,money,159,MVI_8936,58,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8937.MP4,money,159,MVI_8937,56,1920,1080,25.0,1.0
/vol/input/Society/4. Money/MVI_8938.MP4,money,159,MVI_8938,55,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_4631.MOV,month,160,MVI_4631,56,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_4632.MOV,month,160,MVI_4632,57,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_4633.MOV,month,160,MVI_4633,52,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_4634.MOV,month,160,MVI_4634,51,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5044.MOV,month,160,MVI_5044,50,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5045.MOV,month,160,MVI_5045,49,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5046.MOV,month,160,MVI_5046,40,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5487.MOV,month,160,MVI_5487,39,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5488.MOV,month,160,MVI_5488,43,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5489.MOV,month,160,MVI_5489,44,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_5490.MOV,month,160,MVI_5490,44,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_9172.MP4,month,160,MVI_9172,58,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_9173.MP4,month,160,MVI_9173,55,1920,1080,25.0,1.0
/vol/input/Days_and_Time/77. Month/MVI_9174.MP4,month,160,MVI_9174,64,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_4651.MOV,morning,161,MVI_4651,53,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_4652.MOV,morning,161,MVI_4652,57,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_4653.MOV,morning,161,MVI_4653,54,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_4654.MOV,morning,161,MVI_4654,46,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5060.MOV,morning,161,MVI_5060,43,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5061.MOV,morning,161,MVI_5061,43,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5062.MOV,morning,161,MVI_5062,44,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5507.MOV,morning,161,MVI_5507,39,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5508.MOV,morning,161,MVI_5508,42,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5509.MOV,morning,161,MVI_5509,40,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_5510.MOV,morning,161,MVI_5510,41,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_9188.MP4,morning,161,MVI_9188,59,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_9189.MP4,morning,161,MVI_9189,63,1920,1080,25.0,1.0
/vol/input/Days_and_Time/82. Morning/MVI_9190.MP4,morning,161,MVI_9190,70,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3760.MOV,mother,162,MVI_3760,50,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3761.MOV,mother,162,MVI_3761,50,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3762.MOV,mother,162,MVI_3762,46,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3906.MOV,mother,162,MVI_3906,66,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3907.MOV,mother,162,MVI_3907,66,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_3908.MOV,mother,162,MVI_3908,75,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4057.MOV,mother,162,MVI_4057,59,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4058.MOV,mother,162,MVI_4058,61,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4059.MOV,mother,162,MVI_4059,61,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4222.MOV,mother,162,MVI_4222,52,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4937.MOV,mother,162,MVI_4937,53,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4938.MOV,mother,162,MVI_4938,53,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_4939.MOV,mother,162,MVI_4939,57,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5077.MOV,mother,162,MVI_5077,51,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5078.MOV,mother,162,MVI_5078,56,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5079.MOV,mother,162,MVI_5079,54,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5224.MOV,mother,162,MVI_5224,49,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5225.MOV,mother,162,MVI_5225,54,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_5226.MOV,mother,162,MVI_5226,49,1920,1080,25.0,1.0
/vol/input/People/60. Mother/MVI_8625.MP4,mother,162,MVI_8625,61,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_2993.MOV,mouse,163,MVI_2993,77,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_2994.MOV,mouse,163,MVI_2994,96,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_2995.MOV,mouse,163,MVI_2995,79,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3018.MOV,mouse,163,MVI_3018,89,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3019.MOV,mouse,163,MVI_3019,80,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3020.MOV,mouse,163,MVI_3020,70,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3050.MOV,mouse,163,MVI_3050,84,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3051.MOV,mouse,163,MVI_3051,69,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3052.MOV,mouse,163,MVI_3052,77,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3076.MOV,mouse,163,MVI_3076,79,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3077.MOV,mouse,163,MVI_3077,97,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3078.MOV,mouse,163,MVI_3078,83,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3100.MOV,mouse,163,MVI_3100,59,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3101.MOV,mouse,163,MVI_3101,64,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_3102.MOV,mouse,163,MVI_3102,58,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_4161.MOV,mouse,163,MVI_4161,60,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_4162.MOV,mouse,163,MVI_4162,58,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_4163.MOV,mouse,163,MVI_4163,51,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_8571.MP4,mouse,163,MVI_8571,84,1920,1080,25.0,1.0
/vol/input/Animals/6. Mouse/MVI_8572.MP4,mouse,163,MVI_8572,77,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5120.MOV,narrow,164,MVI_5120,77,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5121.MOV,narrow,164,MVI_5121,71,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5122.MOV,narrow,164,MVI_5122,59,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5200.MOV,narrow,164,MVI_5200,78,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5201.MOV,narrow,164,MVI_5201,82,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5202.MOV,narrow,164,MVI_5202,80,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5280.MOV,narrow,164,MVI_5280,70,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5281.MOV,narrow,164,MVI_5281,66,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_5282.MOV,narrow,164,MVI_5282,58,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9230.MOV,narrow,164,MVI_9230,51,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9231.MOV,narrow,164,MVI_9231,53,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9232.MOV,narrow,164,MVI_9232,46,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9313.MOV,narrow,164,MVI_9313,45,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9314.MOV,narrow,164,MVI_9314,49,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9315.MOV,narrow,164,MVI_9315,48,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9391.MOV,narrow,164,MVI_9391,48,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9392.MOV,narrow,164,MVI_9392,54,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9393.MOV,narrow,164,MVI_9393,48,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9471.MOV,narrow,164,MVI_9471,59,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9472.MOV,narrow,164,MVI_9472,57,1920,1080,25.0,1.0
/vol/input/Adjectives/82. narrow/MVI_9474.MOV,narrow,164,MVI_9474,54,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3811.MOV,neighbour,165,MVI_3811,60,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3812.MOV,neighbour,165,MVI_3812,53,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3813.MOV,neighbour,165,MVI_3813,63,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3959.MOV,neighbour,165,MVI_3959,85,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3960.MOV,neighbour,165,MVI_3960,77,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_3961.MOV,neighbour,165,MVI_3961,72,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4105.MOV,neighbour,165,MVI_4105,68,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4106.MOV,neighbour,165,MVI_4106,66,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4107.MOV,neighbour,165,MVI_4107,67,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4241.MOV,neighbour,165,MVI_4241,64,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4978.MOV,neighbour,165,MVI_4978,48,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4979.MOV,neighbour,165,MVI_4979,49,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_4980.MOV,neighbour,165,MVI_4980,49,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5129.MOV,neighbour,165,MVI_5129,69,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5130.MOV,neighbour,165,MVI_5130,64,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5131.MOV,neighbour,165,MVI_5131,62,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5277.MOV,neighbour,165,MVI_5277,55,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5278.MOV,neighbour,165,MVI_5278,60,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_5279.MOV,neighbour,165,MVI_5279,54,1920,1080,25.0,1.0
/vol/input/People/76. Neighbour/MVI_8643.MP4,neighbour,165,MVI_8643,76,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5148.MOV,new,30,MVI_5148,57,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5150.MOV,new,30,MVI_5150,64,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5151.MOV,new,30,MVI_5151,59,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5229.MOV,new,30,MVI_5229,54,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5230.MOV,new,30,MVI_5230,57,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5231.MOV,new,30,MVI_5231,62,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5307.MOV,new,30,MVI_5307,39,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5308.MOV,new,30,MVI_5308,42,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_5309.MOV,new,30,MVI_5309,46,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9259.MOV,new,30,MVI_9259,46,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9260.MOV,new,30,MVI_9260,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9261.MOV,new,30,MVI_9261,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9340.MOV,new,30,MVI_9340,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9341.MOV,new,30,MVI_9341,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9342.MOV,new,30,MVI_9342,47,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9421.MOV,new,30,MVI_9421,63,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9422.MOV,new,30,MVI_9422,47,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9423.MOV,new,30,MVI_9423,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9500.MOV,new,30,MVI_9500,56,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9501.MOV,new,30,MVI_9501,49,1920,1080,25.0,1.0
/vol/input/Adjectives/91. new/MVI_9502.MOV,new,30,MVI_9502,52,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4308.MOV,newspaper,166,MVI_4308,65,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4309.MOV,newspaper,166,MVI_4309,71,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4310.MOV,newspaper,166,MVI_4310,67,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4311.MOV,newspaper,166,MVI_4311,70,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4842.MOV,newspaper,166,MVI_4842,70,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4843.MOV,newspaper,166,MVI_4843,61,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_4844.MOV,newspaper,166,MVI_4844,56,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8714.MP4,newspaper,166,MVI_8714,80,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8715.MP4,newspaper,166,MVI_8715,72,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8716.MP4,newspaper,166,MVI_8716,75,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8717.MP4,newspaper,166,MVI_8717,77,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8970.MP4,newspaper,166,MVI_8970,79,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8971.MP4,newspaper,166,MVI_8971,73,1920,1080,25.0,1.0
/vol/input/Society/15. Newspaper/MVI_8972.MP4,newspaper,166,MVI_8972,67,1920,1080,25.0,1.0
/vol/input/Adjectives/9. Nice/MVI_9588.MOV,nice,167,MVI_9588,58,1920,1080,25.0,1.0
/vol/input/Adjectives/9. Nice/MVI_9589.MOV,nice,167,MVI_9589,56,1920,1080,25.0,1.0
/vol/input/Adjectives/9. Nice/MVI_9590.MOV,nice,167,MVI_9590,58,1920,1080,25.0,1.0
/vol/input/Adjectives/9. Nice/MVI_9591.MOV,nice,167,MVI_9591,59,1920,1080,25.0,1.0
/vol/input/Days_and_Time/85. Night/MVI_4663.MOV,night,168,MVI_4663,54,1920,1080,25.0,1.0
/vol/input/Days_and_Time/85. Night/MVI_4664.MOV,night,168,MVI_4664,55,1920,1080,25.0,1.0
